id,user_id,target_id,count,character,press_time,release_time
632,3,3,4,n,1535672839347,1535672839508
633,3,3,4,i,1535672839491,1535672839592
634,3,3,4,a,1535672839689,1535672839850
635,3,3,4,t,1535672840053,1535672840195
636,3,3,4,a,1535672840156,1535672840319
637,3,3,4,r,1535672840384,1535672840547
638,3,3,4,u,1535672840599,1535672840699
639,3,3,5,i,1535672843110,1535672843271
640,3,3,5,n,1535672843420,1535672843581
641,3,3,5,u,1535672843703,1535672843825
642,3,3,5,m,1535672844710,1535672844792
643,3,3,5,o,1535672844811,1535672844954
644,3,3,5,a,1535672845264,1535672845407
645,3,3,5,r,1535672845721,1535672845898
646,3,3,5,u,1535672845885,1535672845965
647,3,3,5,k,1535672846154,1535672846296
648,3,3,5,e,1535672846363,1535672846505
649,3,3,5,b,1535672846907,1535672847027
650,3,3,5,a,1535672847034,1535672847149
651,3,3,5,b,1535672848069,1535672848253
652,3,3,5,o,1535672848305,1535672848425
653,3,3,5,u,1535672848579,1535672848682
654,3,3,5,n,1535672849082,1535672849262
655,3,3,5,i,1535672849245,1535672849347
656,3,3,5,a,1535672849443,1535672849565
657,3,3,5,t,1535672849834,1535672850036
658,3,3,5,a,1535672850018,1535672850179
659,3,3,5,r,1535672850241,1535672850404
660,3,3,5,u,1535672850489,1535672850592
661,3,3,6,i,1535672852533,1535672852634
662,3,3,6,n,1535672852823,1535672852986
663,3,3,6,u,1535672853204,1535672853326
664,3,3,6,m,1535672853616,1535672853813
665,3,3,6,o,1535672853800,1535672853942
666,3,3,6,a,1535672854038,1535672854200
667,3,3,6,r,1535672854586,1535672854760
668,3,3,6,u,1535672854749,1535672854811
669,3,3,6,k,1535672855020,1535672855202
670,3,3,6,e,1535672855285,1535672855404
671,3,3,6,b,1535672855760,1535672855903
672,3,3,6,a,1535672855917,1535672856025
673,3,3,6,b,1535672856229,1535672856370
674,3,3,6,o,1535672856392,1535672856616
675,3,3,6,u,1535672856634,1535672856696
676,3,3,6,n,1535672856949,1535672857082
677,3,3,6,i,1535672857073,1535672857213
678,3,3,6,a,1535672857459,1535672857581
679,3,3,6,t,1535672857834,1535672857977
680,3,3,6,a,1535672858363,1535672858485
681,3,3,6,r,1535672858963,1535672859105
682,3,3,6,u,1535672859211,1535672859333
683,3,3,7,i,1535672864253,1535672864395
684,3,3,7,n,1535672864538,1535672864701
685,3,3,7,u,1535672864807,1535672864970
686,3,3,7,m,1535672865101,1535672865285
687,3,3,7,o,1535672865308,1535672865448
688,3,3,7,a,1535672865489,1535672865632
689,3,3,7,r,1535672866023,1535672866170
690,3,3,7,u,1535672866165,1535672866266
691,3,3,7,k,1535672866510,1535672866694
692,3,3,7,e,1535672866754,1535672866896
693,3,3,7,b,1535672867308,1535672867409
694,3,3,7,a,1535672867441,1535672867583
695,3,3,7,b,1535672868554,1535672868696
696,3,3,7,o,1535672868793,1535672868974
697,3,3,7,u,1535672869128,1535672869269
698,3,3,7,n,1535672869590,1535672869754
699,3,3,7,i,1535672869733,1535672869855
700,3,3,7,a,1535672869937,1535672870140
701,3,3,7,t,1535672870379,1535672870561
702,3,3,7,a,1535672870521,1535672870705
703,3,3,7,r,1535672870811,1535672870972
704,3,3,7,u,1535672871099,1535672871222
705,3,3,8,i,1535672922489,1535672922632
706,3,3,8,n,1535672922942,1535672923085
707,3,3,8,u,1535672923222,1535672923365
708,3,3,8,m,1535672923873,1535672924075
709,3,3,8,o,1535672924055,1535672924218
710,3,3,8,a,1535672924519,1535672924641
711,3,3,8,r,1535672925169,1535672925331
712,3,3,8,u,1535672925363,1535672925485
713,3,3,8,k,1535672925698,1535672925859
714,3,3,8,e,1535672925926,1535672926048
715,3,3,8,b,1535672926487,1535672926627
716,3,3,8,a,1535672926636,1535672926749
717,3,3,8,b,1535672926938,1535672927059
718,3,3,8,o,1535672927080,1535672927243
719,3,3,8,u,1535672927335,1535672927455
720,3,3,8,n,1535672927629,1535672927832
721,3,3,8,i,1535672927813,1535672927914
722,3,3,8,a,1535672928098,1535672928218
723,3,3,8,t,1535672928508,1535672928671
724,3,3,8,a,1535672928699,1535672928793
725,3,3,8,r,1535672928901,1535672929041
726,3,3,8,u,1535672929062,1535672929144
727,3,3,9,i,1535672932255,1535672932356
728,3,3,9,n,1535672932600,1535672932742
729,3,3,9,u,1535672932859,1535672933000
730,3,3,9,m,1535672933246,1535672933409
731,3,3,9,o,1535672933429,1535672933592
732,3,3,9,a,1535672933678,1535672933820
733,3,3,9,r,1535672934018,1535672934197
734,3,3,9,u,1535672934181,1535672934262
735,3,3,9,k,1535672934420,1535672934542
736,3,3,9,e,1535672934632,1535672934776
737,3,3,9,b,1535672935121,1535672935243
738,3,3,9,a,1535672935264,1535672935365
739,3,3,9,b,1535672935538,1535672935701
740,3,3,9,o,1535672935721,1535672935903
741,3,3,9,u,1535672935944,1535672936046
742,3,3,9,n,1535672936261,1535672936429
743,3,3,9,i,1535672936423,1535672936524
744,3,3,9,a,1535672936671,1535672936813
745,3,3,9,t,1535672937372,1535672937576
746,3,3,9,a,1535672937632,1535672937836
747,3,3,9,r,1535672937937,1535672938099
748,3,3,9,u,1535672938121,1535672938202
749,3,3,10,i,1535672940722,1535672940804
750,3,3,10,n,1535672940942,1535672941103
751,3,3,10,u,1535672941230,1535672941354
752,3,3,10,m,1535672941689,1535672941876
753,3,3,10,o,1535672941871,1535672941993
754,3,3,10,a,1535672942121,1535672942282
755,3,3,10,r,1535672942533,1535672942719
756,3,3,10,u,1535672942715,1535672942836
757,3,3,10,k,1535672942979,1535672943101
758,3,3,10,e,1535672943197,1535672943340
759,3,3,10,b,1535672943650,1535672943793
760,3,3,10,a,1535672943823,1535672943965
761,3,3,10,b,1535672944117,1535672944280
762,3,3,10,o,1535672944514,1535672944678
763,3,3,10,u,1535672944885,1535672944988
764,3,3,10,n,1535672945317,1535672945533
765,3,3,10,i,1535672945521,1535672945643
766,3,3,10,a,1535672945779,1535672945983
767,3,3,10,t,1535672946289,1535672946471
768,3,3,10,a,1535672946450,1535672946634
769,3,3,10,r,1535672947804,1535672947905
770,3,3,10,u,1535672947949,1535672948073
771,3,3,11,i,1535672969708,1535672969852
772,3,3,11,n,1535672969967,1535672970091
773,3,3,11,u,1535672970192,1535672970356
774,3,3,11,m,1535672971050,1535672971193
775,3,3,11,o,1535672971215,1535672971335
776,3,3,11,a,1535672971487,1535672971630
777,3,3,11,r,1535672971976,1535672972138
778,3,3,11,u,1535672972099,1535672972200
779,3,3,11,k,1535672972367,1535672972530
780,3,3,11,e,1535672972560,1535672972703
781,3,3,11,b,1535672972951,1535672973094
782,3,3,11,a,1535672973114,1535672973195
783,3,3,11,b,1535672973374,1535672973496
784,3,3,11,o,1535672973535,1535672973719
785,3,3,11,u,1535672973738,1535672973843
786,3,3,11,n,1535672974041,1535672974193
787,3,3,11,i,1535672974181,1535672974284
788,3,3,11,a,1535672974379,1535672974521
789,3,3,11,t,1535672974792,1535672974933
790,3,3,11,a,1535672974954,1535672975078
791,3,3,11,r,1535672975158,1535672975342
792,3,3,11,u,1535672975321,1535672975402
793,4,4,0,i,1535680828902,1535680829015
794,4,4,0,n,1535680829111,1535680829231
795,4,4,0,u,1535680829306,1535680829389
796,4,4,0,m,1535680830113,1535680830222
797,4,4,0,o,1535680830269,1535680830385
798,4,4,0,a,1535680831263,1535680831372
799,4,4,0,r,1535680831891,1535680832036
800,4,4,0,u,1535680832061,1535680832104
801,4,4,0,k,1535680832262,1535680832362
802,4,4,0,e,1535680832480,1535680832625
803,4,4,0,b,1535680833002,1535680833144
804,4,4,0,a,1535680833128,1535680833287
805,4,4,0,b,1535680835557,1535680835718
806,4,4,0,o,1535680835698,1535680835827
807,4,4,0,u,1535680835963,1535680836034
808,4,4,0,n,1535680836335,1535680836467
809,4,4,0,i,1535680836496,1535680836582
810,4,4,0,a,1535680836741,1535680836870
811,4,4,0,t,1535680837312,1535680837494
812,4,4,0,a,1535680837525,1535680837677
813,4,4,0,r,1535680837857,1535680838045
814,4,4,0,u,1535680838018,1535680838106
815,4,4,1,i,1535680869213,1535680869319
816,4,4,1,n,1535680869428,1535680869635
817,4,4,1,u,1535680869605,1535680869659
818,4,4,1,m,1535680869993,1535680870110
819,4,4,1,o,1535680870172,1535680870281
820,4,4,1,a,1535680870997,1535680871122
821,4,4,1,r,1535680871265,1535680871406
822,4,4,1,u,1535680871451,1535680871523
823,4,4,1,k,1535680871707,1535680871775
824,4,4,1,e,1535680871881,1535680872009
825,4,4,1,b,1535680872376,1535680872544
826,4,4,1,a,1535680872575,1535680872727
827,4,4,1,b,1535680873128,1535680873258
828,4,4,1,o,1535680873292,1535680873385
829,4,4,1,u,1535680873580,1535680873648
830,4,4,1,n,1535680873791,1535680873947
831,4,4,1,i,1535680873923,1535680874011
832,4,4,1,a,1535680874204,1535680874337
833,4,4,1,t,1535680874848,1535680874986
834,4,4,1,a,1535680875537,1535680875645
835,4,4,1,r,1535680875780,1535680875938
836,4,4,1,u,1535680875956,1535680876042
837,4,4,2,i,1535680891453,1535680891582
838,4,4,2,n,1535680891646,1535680891827
839,4,4,2,u,1535680891847,1535680891900
840,4,4,2,m,1535680893128,1535680893231
841,4,4,2,o,1535680893326,1535680893437
842,4,4,2,a,1535680893764,1535680893877
843,4,4,2,r,1535680894408,1535680894553
844,4,4,2,u,1535680894636,1535680894691
845,4,4,2,k,1535680894983,1535680895097
846,4,4,2,e,1535680895213,1535680895303
847,4,4,2,b,1535680895594,1535680895743
848,4,4,2,a,1535680895757,1535680895900
849,4,4,2,b,1535680896449,1535680896578
850,4,4,2,o,1535680897131,1535680897276
851,4,4,2,u,1535680897505,1535680897593
852,4,4,2,n,1535680897832,1535680897966
853,4,4,2,i,1535680897997,1535680898135
854,4,4,2,a,1535680898666,1535680898768
855,4,4,2,t,1535680899274,1535680899473
856,4,4,2,a,1535680899448,1535680899585
857,4,4,2,r,1535680899766,1535680899924
858,4,4,2,u,1535680899943,1535680900008
859,4,4,3,i,1535680919793,1535680919916
860,4,4,3,n,1535680920025,1535680920210
861,4,4,3,u,1535680920185,1535680920271
862,4,4,3,m,1535680921024,1535680921135
863,4,4,3,o,1535680921197,1535680921313
864,4,4,3,a,1535680921564,1535680921662
865,4,4,3,r,1535680921981,1535680922086
866,4,4,3,u,1535680922183,1535680922269
867,4,4,3,k,1535680922854,1535680922984
868,4,4,3,e,1535680924117,1535680924228
869,4,4,3,b,1535680924886,1535680925020
870,4,4,3,a,1535680925040,1535680925156
871,4,4,3,b,1535680925603,1535680925732
872,4,4,3,o,1535680925967,1535680926063
873,4,4,3,u,1535680926226,1535680926306
874,4,4,3,n,1535680926392,1535680926535
875,4,4,3,i,1535680926509,1535680926587
876,4,4,3,a,1535680926800,1535680926925
877,4,4,3,t,1535680927213,1535680927344
878,4,4,3,a,1535680927407,1535680927519
879,4,4,3,r,1535680927578,1535680927732
880,4,4,3,u,1535680927755,1535680927834
881,4,4,4,i,1535680930365,1535680930457
882,4,4,4,n,1535680930569,1535680930716
883,4,4,4,u,1535680930754,1535680930832
884,4,4,4,m,1535680931124,1535680931229
885,4,4,4,o,1535680931285,1535680931394
886,4,4,4,a,1535680931584,1535680931695
887,4,4,4,r,1535680932020,1535680932165
888,4,4,4,u,1535680932204,1535680932269
889,4,4,4,k,1535680932485,1535680932573
890,4,4,4,e,1535680933224,1535680933340
891,4,4,4,b,1535680933646,1535680933782
892,4,4,4,a,1535680933793,1535680933938
893,4,4,4,b,1535680934133,1535680934263
894,4,4,4,o,1535680934471,1535680934612
895,4,4,4,u,1535680934857,1535680934923
896,4,4,4,n,1535680935514,1535680935643
897,4,4,4,i,1535680935673,1535680935770
898,4,4,4,a,1535680935979,1535680936108
899,4,4,4,t,1535680936412,1535680936543
900,4,4,4,a,1535680936641,1535680936727
901,4,4,4,r,1535680936943,1535680937065
902,4,4,4,u,1535680937127,1535680937195
903,4,4,5,i,1535680939201,1535680939344
904,4,4,5,n,1535680940204,1535680940369
905,4,4,5,u,1535680940378,1535680940446
906,4,4,5,m,1535680940772,1535680940879
907,4,4,5,o,1535680940972,1535680941074
908,4,4,5,a,1535680941344,1535680941455
909,4,4,5,r,1535680941693,1535680941784
910,4,4,5,u,1535680941809,1535680941889
911,4,4,5,k,1535680942118,1535680942233
912,4,4,5,e,1535680942348,1535680942450
913,4,4,5,b,1535680942886,1535680943061
914,4,4,5,a,1535680943034,1535680943172
915,4,4,5,b,1535680943607,1535680943734
916,4,4,5,o,1535680943847,1535680943967
917,4,4,5,u,1535680944122,1535680944192
918,4,4,5,n,1535680944315,1535680944437
919,4,4,5,i,1535680944424,1535680944521
920,4,4,5,a,1535680944764,1535680944873
921,4,4,5,t,1535680945045,1535680945152
922,4,4,5,a,1535680945258,1535680945367
923,4,4,5,r,1535680945568,1535680945711
924,4,4,5,u,1535680945802,1535680945879
925,4,4,6,i,1535680947616,1535680947725
926,4,4,6,n,1535680947800,1535680947924
927,4,4,6,u,1535680948081,1535680948156
928,4,4,6,m,1535680948435,1535680948546
929,4,4,6,o,1535680948575,1535680948684
930,4,4,6,a,1535680948992,1535680949113
931,4,4,6,r,1535680950022,1535680950179
932,4,4,6,u,1535680950199,1535680950242
933,4,4,6,k,1535680950428,1535680950494
934,4,4,6,e,1535680950627,1535680950736
935,4,4,6,b,1535680950932,1535680951072
936,4,4,6,a,1535680951104,1535680951272
937,4,4,6,b,1535680951802,1535680951947
938,4,4,6,o,1535680951972,1535680952074
939,4,4,6,u,1535680952233,1535680952288
940,4,4,6,n,1535680952435,1535680952544
941,4,4,6,i,1535680952568,1535680952678
942,4,4,6,a,1535680953306,1535680953435
943,4,4,6,t,1535680953639,1535680953746
944,4,4,6,a,1535680953827,1535680953956
945,4,4,6,r,1535680954034,1535680954151
946,4,4,6,u,1535680954240,1535680954323
947,4,4,7,i,1535680964079,1535680964149
948,4,4,7,n,1535680964621,1535680964764
949,4,4,7,u,1535680964791,1535680964877
950,4,4,7,m,1535680965957,1535680966050
951,4,4,7,o,1535680966117,1535680966240
952,4,4,7,a,1535680966417,1535680966544
953,4,4,7,r,1535680966902,1535680967058
954,4,4,7,u,1535680967092,1535680967167
955,4,4,7,k,1535680967358,1535680967416
956,4,4,7,e,1535680967738,1535680967845
957,4,4,7,b,1535680968312,1535680968462
958,4,4,7,a,1535680968503,1535680968623
959,4,4,7,b,1535680969310,1535680969451
960,4,4,7,o,1535680969548,1535680969678
961,4,4,7,u,1535680969811,1535680969884
962,4,4,7,n,1535680969959,1535680970124
963,4,4,7,i,1535680970099,1535680970179
964,4,4,7,a,1535680970406,1535680970514
965,4,4,7,t,1535680971090,1535680971217
966,4,4,7,a,1535680971238,1535680971430
967,4,4,7,r,1535680971505,1535680971682
968,4,4,7,u,1535680971705,1535680971798
969,4,4,8,i,1535680973476,1535680973582
970,4,4,8,n,1535680973680,1535680973820
971,4,4,8,u,1535680973832,1535680973897
972,4,4,8,m,1535680974101,1535680974195
973,4,4,8,o,1535680974258,1535680974364
974,4,4,8,a,1535680974575,1535680974721
975,4,4,8,r,1535680975036,1535680975235
976,4,4,8,u,1535680975208,1535680975272
977,4,4,8,k,1535680975424,1535680975516
978,4,4,8,e,1535680975594,1535680975696
979,4,4,8,b,1535680976026,1535680976181
980,4,4,8,a,1535680976186,1535680976324
981,4,4,8,b,1535680976857,1535680976983
982,4,4,8,o,1535680977006,1535680977108
983,4,4,8,u,1535680977229,1535680977294
984,4,4,8,n,1535680977403,1535680977532
985,4,4,8,i,1535680977517,1535680977591
986,4,4,8,a,1535680977755,1535680977873
987,4,4,8,t,1535680978197,1535680978315
988,4,4,8,a,1535680978451,1535680978567
989,4,4,8,r,1535680978882,1535680979024
990,4,4,8,u,1535680979056,1535680979135
991,4,4,9,i,1535680989788,1535680989875
992,4,4,9,n,1535680989975,1535680990140
993,4,4,9,u,1535680990110,1535680990174
994,4,4,9,m,1535680990462,1535680990564
995,4,4,9,o,1535680990593,1535680990689
996,4,4,9,a,1535680990884,1535680991009
997,4,4,9,r,1535680991698,1535680991782
998,4,4,9,u,1535680991888,1535680991972
999,4,4,9,k,1535680992167,1535680992262
1000,4,4,9,e,1535680992347,1535680992451
1001,4,4,9,b,1535680992755,1535680992895
1002,4,4,9,a,1535680992916,1535680993063
1003,4,4,9,b,1535680993528,1535680993662
1004,4,4,9,o,1535680993689,1535680993779
1005,4,4,9,u,1535680993950,1535680994015
1006,4,4,9,n,1535680994093,1535680994224
1007,4,4,9,i,1535680994197,1535680994285
1008,4,4,9,a,1535680994508,1535680994641
1009,4,4,9,t,1535680994854,1535680994984
1010,4,4,9,a,1535680995054,1535680995187
1011,4,4,9,r,1535680995280,1535680995421
1012,4,4,9,u,1535680995466,1535680995541
1013,4,4,10,i,1535680996868,1535680996945
1014,4,4,10,n,1535680997043,1535680997185
1015,4,4,10,u,1535680997299,1535680997383
1016,4,4,10,m,1535680997723,1535680997827
1017,4,4,10,o,1535680997873,1535680997981
1018,4,4,10,a,1535680998396,1535680998553
1019,4,4,10,r,1535680998750,1535680998938
1020,4,4,10,u,1535680998907,1535680998974
1021,4,4,10,k,1535680999158,1535680999226
1022,4,4,10,e,1535680999369,1535680999480
1023,4,4,10,b,1535680999732,1535680999879
1024,4,4,10,a,1535680999907,1535681000058
1025,4,4,10,b,1535681000263,1535681000383
1026,4,4,10,o,1535681000526,1535681000628
1027,4,4,10,u,1535681000999,1535681001070
1028,4,4,10,n,1535681001258,1535681001381
1029,4,4,10,i,1535681001367,1535681001469
1030,4,4,10,a,1535681001686,1535681001827
1031,4,4,10,t,1535681002063,1535681002190
1032,4,4,10,a,1535681002249,1535681002362
1033,4,4,10,r,1535681002478,1535681002607
1034,4,4,10,u,1535681002678,1535681002752
1035,4,4,11,i,1535681016483,1535681016548
1036,4,4,11,n,1535681016634,1535681016784
1037,4,4,11,u,1535681016825,1535681016893
1038,4,4,11,m,1535681017255,1535681017414
1039,4,4,11,o,1535681017376,1535681017548
1040,4,4,11,a,1535681017800,1535681017924
1041,4,4,11,r,1535681019017,1535681019151
1042,4,4,11,u,1535681019176,1535681019258
1043,4,4,11,k,1535681019616,1535681019723
1044,4,4,11,e,1535681019981,1535681020079
1045,4,4,11,b,1535681020319,1535681020466
1046,4,4,11,a,1535681020473,1535681020578
1047,4,4,11,b,1535681022451,1535681022585
1048,4,4,11,o,1535681023176,1535681023290
1049,4,4,11,u,1535681023759,1535681023893
1050,4,4,11,n,1535681024655,1535681024820
1051,4,4,11,i,1535681024836,1535681024950
1052,4,4,11,a,1535681025247,1535681025380
1053,4,4,11,t,1535681025544,1535681025671
1054,4,4,11,a,1535681025730,1535681025854
1055,4,4,11,r,1535681025920,1535681026077
1056,4,4,11,u,1535681026149,1535681026215
1057,6,6,0,i,1535690469420,1535690469549
1058,6,6,0,n,1535690470121,1535690470240
1059,6,6,0,u,1535690470370,1535690470490
1060,6,6,0,m,1535690470938,1535690471080
1061,6,6,0,o,1535690471131,1535690471320
1062,6,6,0,a,1535690471698,1535690471849
1063,6,6,0,r,1535690472090,1535690472272
1064,6,6,0,u,1535690472259,1535690472420
1065,6,6,0,k,1535690472699,1535690472854
1066,6,6,0,e,1535690472959,1535690473150
1067,6,6,0,b,1535690473949,1535690474129
1068,6,6,0,a,1535690474068,1535690474249
1069,6,6,0,b,1535690474490,1535690474710
1070,6,6,0,o,1535690474809,1535690475058
1071,6,6,0,u,1535690475009,1535690475229
1072,6,6,0,n,1535690475950,1535690476119
1073,6,6,0,i,1535690476099,1535690476279
1074,6,6,0,a,1535690476649,1535690476769
1075,6,6,0,t,1535690477249,1535690477418
1076,6,6,0,a,1535690477389,1535690477569
1077,6,6,0,r,1535690477669,1535690477856
1078,6,6,0,u,1535690477850,1535690477999
1079,6,6,1,i,1535690479959,1535690480069
1080,6,6,1,n,1535690480528,1535690480629
1081,6,6,1,u,1535690480760,1535690480838
1082,6,6,1,m,1535690481150,1535690481298
1083,6,6,1,o,1535690481259,1535690481429
1084,6,6,1,a,1535690481939,1535690482079
1085,6,6,1,r,1535690482379,1535690482536
1086,6,6,1,u,1535690482530,1535690482709
1087,6,6,1,k,1535690482960,1535690483130
1088,6,6,1,e,1535690483169,1535690483329
1089,6,6,1,b,1535690483619,1535690483779
1090,6,6,1,a,1535690483729,1535690483909
1091,6,6,1,b,1535690484399,1535690484558
1092,6,6,1,o,1535690484629,1535690484878
1093,6,6,1,u,1535690484829,1535690485019
1094,6,6,1,n,1535690485350,1535690485528
1095,6,6,1,i,1535690485458,1535690485658
1096,6,6,1,a,1535690486039,1535690486189
1097,6,6,1,t,1535690486449,1535690486608
1098,6,6,1,a,1535690486569,1535690486730
1099,6,6,1,r,1535690486829,1535690487028
1100,6,6,1,u,1535690486989,1535690487150
1101,6,6,2,i,1535690488629,1535690488758
1102,6,6,2,n,1535690488889,1535690488999
1103,6,6,2,u,1535690489108,1535690489198
1104,6,6,2,m,1535690489449,1535690489598
1105,6,6,2,o,1535690489558,1535690489709
1106,6,6,2,a,1535690490078,1535690490248
1107,6,6,2,r,1535690490478,1535690490657
1108,6,6,2,u,1535690490638,1535690490799
1109,6,6,2,k,1535690491038,1535690491219
1110,6,6,2,e,1535690491224,1535690491408
1111,6,6,2,b,1535690491738,1535690491907
1112,6,6,2,a,1535690491848,1535690492049
1113,6,6,2,b,1535690492578,1535690492738
1114,6,6,2,o,1535690492788,1535690492977
1115,6,6,2,u,1535690492928,1535690493099
1116,6,6,2,n,1535690493278,1535690493439
1117,6,6,2,i,1535690493378,1535690493548
1118,6,6,2,a,1535690494108,1535690494258
1119,6,6,2,t,1535690494548,1535690494727
1120,6,6,2,a,1535690494688,1535690494858
1121,6,6,2,r,1535690494898,1535690495088
1122,6,6,2,u,1535690495068,1535690495218
1123,6,6,3,i,1535690496667,1535690496808
1124,6,6,3,n,1535690496898,1535690497028
1125,6,6,3,u,1535690497138,1535690497228
1126,6,6,3,m,1535690497499,1535690497658
1127,6,6,3,o,1535690497628,1535690497768
1128,6,6,3,a,1535690498388,1535690498549
1129,6,6,3,r,1535690498798,1535690498978
1130,6,6,3,u,1535690498988,1535690499148
1131,6,6,3,k,1535690499428,1535690499568
1132,6,6,3,e,1535690499589,1535690499758
1133,6,6,3,b,1535690500241,1535690500387
1134,6,6,3,a,1535690500328,1535690500528
1135,6,6,3,b,1535690500839,1535690501047
1136,6,6,3,o,1535690501029,1535690501188
1137,6,6,3,u,1535690501139,1535690501348
1138,6,6,3,n,1535690501529,1535690501678
1139,6,6,3,i,1535690501638,1535690501798
1140,6,6,3,a,1535690502168,1535690502338
1141,6,6,3,t,1535690502689,1535690502867
1142,6,6,3,a,1535690502818,1535690502998
1143,6,6,3,r,1535690503018,1535690503227
1144,6,6,3,u,1535690503199,1535690503358
1145,6,6,4,i,1535690504778,1535690504898
1146,6,6,4,n,1535690505018,1535690505118
1147,6,6,4,u,1535690505238,1535690505308
1148,6,6,4,m,1535690505608,1535690505768
1149,6,6,4,o,1535690505748,1535690505909
1150,6,6,4,a,1535690506337,1535690506498
1151,6,6,4,r,1535690506798,1535690506969
1152,6,6,4,u,1535690506958,1535690507109
1153,6,6,4,k,1535690507447,1535690507609
1154,6,6,4,e,1535690507611,1535690507788
1155,6,6,4,b,1535690508368,1535690508538
1156,6,6,4,a,1535690508468,1535690508648
1157,6,6,4,b,1535690508767,1535690508978
1158,6,6,4,o,1535690508968,1535690509157
1159,6,6,4,u,1535690509088,1535690509258
1160,6,6,4,n,1535690509448,1535690509617
1161,6,6,4,i,1535690509558,1535690509728
1162,6,6,4,a,1535690510129,1535690510268
1163,6,6,4,t,1535690510489,1535690510661
1164,6,6,4,a,1535690510648,1535690510957
1165,6,6,4,r,1535690511068,1535690511259
1166,6,6,4,u,1535690511261,1535690511418
1167,6,6,5,i,1535690512648,1535690512798
1168,6,6,5,n,1535690512888,1535690513008
1169,6,6,5,u,1535690513118,1535690513228
1170,6,6,5,m,1535690513518,1535690513677
1171,6,6,5,o,1535690513638,1535690513808
1172,6,6,5,a,1535690514118,1535690514318
1173,6,6,5,r,1535690514488,1535690514653
1174,6,6,5,u,1535690514649,1535690514818
1175,6,6,5,k,1535690515038,1535690515209
1176,6,6,5,e,1535690515228,1535690515368
1177,6,6,5,b,1535690515868,1535690516048
1178,6,6,5,a,1535690515998,1535690516178
1179,6,6,5,b,1535690516578,1535690516728
1180,6,6,5,o,1535690516747,1535690516937
1181,6,6,5,u,1535690516888,1535690517048
1182,6,6,5,n,1535690517268,1535690517417
1183,6,6,5,i,1535690517358,1535690517538
1184,6,6,5,a,1535690517858,1535690518009
1185,6,6,5,t,1535690518299,1535690518498
1186,6,6,5,a,1535690518469,1535690518659
1187,6,6,5,r,1535690518698,1535690518882
1188,6,6,5,u,1535690518868,1535690519049
1189,6,6,6,i,1535690520479,1535690520608
1190,6,6,6,n,1535690520729,1535690520848
1191,6,6,6,u,1535690520938,1535690521058
1192,6,6,6,m,1535690521598,1535690521737
1193,6,6,6,o,1535690521708,1535690521859
1194,6,6,6,a,1535690522199,1535690522338
1195,6,6,6,r,1535690522578,1535690522747
1196,6,6,6,u,1535690522718,1535690522878
1197,6,6,6,k,1535690523138,1535690523338
1198,6,6,6,e,1535690523341,1535690523508
1199,6,6,6,b,1535690524038,1535690524207
1200,6,6,6,a,1535690524168,1535690524339
1201,6,6,6,b,1535690524398,1535690524608
1202,6,6,6,o,1535690524618,1535690524807
1203,6,6,6,u,1535690524728,1535690524919
1204,6,6,6,n,1535690525348,1535690525518
1205,6,6,6,i,1535690525469,1535690525638
1206,6,6,6,a,1535690526188,1535690526298
1207,6,6,6,t,1535690526568,1535690526747
1208,6,6,6,a,1535690526738,1535690526928
1209,6,6,6,r,1535690526948,1535690527128
1210,6,6,6,u,1535690527119,1535690527258
1211,6,6,7,i,1535690529128,1535690529268
1212,6,6,7,n,1535690529368,1535690529488
1213,6,6,7,u,1535690529588,1535690529687
1214,6,6,7,m,1535690529958,1535690530148
1215,6,6,7,o,1535690530118,1535690530318
1216,6,6,7,a,1535690530738,1535690530869
1217,6,6,7,r,1535690531138,1535690531327
1218,6,6,7,u,1535690531288,1535690531449
1219,6,6,7,k,1535690531617,1535690531798
1220,6,6,7,e,1535690531838,1535690531989
1221,6,6,7,b,1535690532489,1535690532667
1222,6,6,7,a,1535690532638,1535690532788
1223,6,6,7,b,1535690532928,1535690533148
1224,6,6,7,o,1535690533178,1535690533387
1225,6,6,7,u,1535690533298,1535690533489
1226,6,6,7,n,1535690533788,1535690533929
1227,6,6,7,i,1535690533878,1535690534068
1228,6,6,7,a,1535690534398,1535690534538
1229,6,6,7,t,1535690534788,1535690534983
1230,6,6,7,a,1535690534978,1535690535139
1231,6,6,7,r,1535690535248,1535690535428
1232,6,6,7,u,1535690535458,1535690535588
1233,6,6,8,i,1535690537328,1535690537468
1234,6,6,8,n,1535690537558,1535690537698
1235,6,6,8,u,1535690537798,1535690537938
1236,6,6,8,m,1535690538178,1535690538338
1237,6,6,8,o,1535690538308,1535690538488
1238,6,6,8,a,1535690538788,1535690538938
1239,6,6,8,r,1535690539217,1535690539407
1240,6,6,8,u,1535690539358,1535690539528
1241,6,6,8,k,1535690539748,1535690539939
1242,6,6,8,e,1535690539941,1535690540108
1243,6,6,8,b,1535690540777,1535690540968
1244,6,6,8,a,1535690540918,1535690541058
1245,6,6,8,b,1535690541208,1535690541528
1246,6,6,8,o,1535690541748,1535690541958
1247,6,6,8,u,1535690541868,1535690542048
1248,6,6,8,n,1535690542819,1535690542979
1249,6,6,8,i,1535690542928,1535690543078
1250,6,6,8,a,1535690543362,1535690543491
1251,6,6,8,t,1535690543872,1535690544061
1252,6,6,8,a,1535690544020,1535690544213
1253,6,6,8,r,1535690544812,1535690544981
1254,6,6,8,u,1535690544932,1535690545103
